metroscuadradostotales,precio,titulo,latitud,longitud,preciomt2
178,178000,CIUDAD CELESTE BRISA CASA EN VENTA,-2.1549999713897705,-79.89099884033203,1000.0
100,60000,Vendo Departamento,-2.230924606323242,-79.89623260498047,600.0
160,193000,Vendo Casa en Alborada 8va Etapa,-2.1710000038146973,-79.89800262451172,1206.25
110,125000,MALECON VISTA AL RIO DE OPORTUNIDAD,-2.194000005722046,-79.87999725341797,1136.3636363636363
70,160000,Se Venden 2 Casas Renteras,-2.278141498565674,-79.87371826171875,2285.714285714286
72,55000,Vendo Casa Mucho Lote 1,-2.1419999599456787,-79.9280014038086,763.8888888888889
180,168500,Venta de casa de 4 dormitorios en Urbanizacion La Romareda cerca de Centro Comercial Oasis,-2.061000108718872,-79.90499877929688,936.1111111111111
700,240000,Venta Casa en Centenario Al Sur D Ciudad,-2.155545234680176,-79.91238403320312,342.85714285714283
76,43500,En Venta Departamento en Alborada - MAE. RECALDE,-2.125,-79.90299987792969,572.3684210526316
164,56000,Casa de 2 plantas con garaje,-2.249000072479248,-79.88600158691406,341.4634146341463
84,62000,Venta Villa 2 Plantas,-2.069000005722046,-79.89600372314453,738.0952380952381
400,170000,"Casa en Venta en Alamos Norte, 240 Mtrs, 4 Hab, 6Bañ, Llame 096-843.85.95",-2.134000062942505,-79.91100311279297,425.0
45,63000,"Suite en Venta Norte de Guayaquil, Amoblada City Suites, 45 Mt2",-2.1440000534057617,-79.91000366210938,1400.0
150,74500,SE VENDE CASA CON PISCINA CDLA. HUANCAVILCA SUR 74.500,-2.234999895095825,-79.9000015258789,496.6666666666667
200,89000,VENDO CASA ESQUINERA/ SUR CDLA. PROGRESISTA/,-2.183000087738037,-79.91100311279297,445.0
300,350000,VENTA/AMPLIA CASA PORTOFINO/VIA A LA COSTA,-2.194999933242798,-79.88899993896484,1166.6666666666667
70,154900,"Departamento en Venta Norte de Guayaquil Ciudad del Sol Elite Building, 2Hab, 2Bañ, 70 Mtrs",-2.1559998989105225,-79.88999938964844,2212.8571428571427
160,80000,Vendo Villa Clubetp.boreal 1 Planta,-2.1827385425567627,-79.91116333007812,500.0
150,158000,"Casas de 3 dormitorios de venta en Costa Brisa, con financiamiento",-2.194999933242798,-80.05400085449219,1053.3333333333333
112,88000,Venta de casa en Urbanizacion Sambocity,-2.190999984741211,-79.88800048828125,785.7142857142857
200,85000,Salinas Venta de Casa con Piscina,-2.188999891281128,-79.88899993896484,425.0
208,185000,En Venta Casa en Urb. Acuarelas del Río - A. JURADO,-2.134999990463257,-79.88400268554688,889.4230769230769
251,170000,Venta de Casa en Urb Bellavista Alta,-2.1643142700195312,-79.89691117890486,677.2908366533865
200,53000,Vendo Casa en Construcción,-2.18935489654541,-79.88920593261719,265.0
116,118000,"PLAZA MADEIRA, LINDA CASA",-2.052999973297119,-79.91699981689453,1017.2413793103449
7,48000,Casa en Venta,-2.2079999446868896,-80.04399871826172,6857.142857142857
170,155000,Vendo Departamento en excelente estado en Puerto Azul,-2.188999891281128,-79.88899993896484,911.7647058823529
139,120000,CASA REMODELADA URB. SAN FELIPE,-2.138000011444092,-79.93599700927734,863.3093525179856
238,220000,En Venta Casa en Urb. Terranostra - A. JURADO,-2.187999963760376,-80.0,924.3697478991596
98,42900,Se Vende Departamento en Centro Guayaqui,-2.1662724018096924,-79.83209991455078,437.7551020408163
120,64000,Venta de Casa,-2.096066951751709,-79.934814453125,533.3333333333334
7,30000,Venta de Casa,-2.277,-79.875,4285.714285714285
120,60000,Vent casa 2 plantas,-2.0795769691467285,-79.92215728759766,500.0
46,10000,SE VENDE TERRENO CONSTRUIDO (GALPÓN)  UBICACION: Sergio Toral,-2.117000102996826,-79.98799896240234,217.3913043478261
247,125000,Vendo Casa en Sanfelipe,-2.1989998817443848,-79.88200378417969,506.07287449392715
280,42000,Se Vende Casa,-2.236,-79.919,150.0
90,50000,Casa en Venta Ciudadela El Guayacan,-2.1110011838328524,-79.91281299999997,555.5555555555555
786,400000,Se vende edificacion ubicado en zona centrica,-2.2046515941619873,-79.89006805419922,508.9058524173028
289,85000,"25ava y Francisco de Marco, Venta de propiedad.",-2.2300000190734863,-79.89900207519531,294.11764705882354
105,42600,Se vende casa Nueva,-2.2179999351501465,-79.92400360107422,405.7142857142857
525,20000,Casa Vacacional,-2.188999891281128,-79.88899993896484,38.095238095238095
230,110000,Lomas de Urdesa de Oporunidad,-2.162708282470703,-79.91318702918673,478.2608695652174
300,65000,Vendo de Oportunidad 2 Casa,-2.226257801055908,-79.92740631103516,216.66666666666666
35,28000,Casa con Local Esquinera en Coop Sandino,-2.0795135498046875,-79.91864776611328,800.0
450,104500,Salinas Costa de Oro 140 mts2 construccion 450 mts2 terreno,-2.1589999198913574,-79.94000244140625,232.22222222222223
334,242000,Casa terra Nostra Torre Baro.,-2.190999984741211,-80.0009994506836,724.5508982035929
224,158000,Venta de casa y terreno Urb la Perla exelente hubicacin inf0959902946,-2.057650327682495,-79.9062728881836,705.3571428571429
229,80000,Se Vende Casa Rentera,-2.2060000896453857,-79.90399932861328,349.34497816593887
49,45000,Se Vende en Guayaquil Guasmo Norte,-2.259,-79.874,918.3673469387755
99,70000,Venta,-2.0969998836517334,-79.91600036621094,707.070707070707
120,85000,Casa Esquinera,-2.094,-79.924,708.3333333333334
180,60000,Casa Rentera en Venta,-2.246999979019165,-79.90399932861328,333.3333333333333
62,100000,Vendo Casa Inf. 0993729032,-2.243000030517578,-79.88700103759766,1612.9032258064517
114,115000,"Venta Departamento en Hermoso Edificio Vizcaya, Ceibos.",-2.1670000553131104,-79.94499969482422,1008.7719298245614
276,150000,CASA RENTERA EN VENTA EN ALBORADA 4 ETAPA,-2.138000011444092,-79.8949966430664,543.4782608695652
224,149000,Casa Mas Terreno Urb La Perla.,-1.937000036239624,-78.1729965209961,665.1785714285714
100,700,"ARQUITECTO, REMODELAMOS Y CONSTRUIMOS 0967958112 MD.LICOA",-2.1670000553131104,-79.94499969482422,7.0
130,98000,"Venta, de casa en Urdesa Norte, cerca a centros comerciales San Marino y Policentro",-2.125999927520752,-79.91400146484375,753.8461538461538
1015,50000,Se Vende Esta Casa Habitable Llamar Inte,-2.225,-79.91,49.26108374384236
600,450000,Venta de Edificio Rentero en el centro de Guayaquil,-2.1730000972747803,-79.89700317382812,750.0
120,223000,Venta de Departamento en Torre Colon,-2.1619999408721924,-79.88600158691406,1858.3333333333333
128,20000,Casa en Venta 1 Planta para Hacer Losa,-2.114000082015991,-79.96099853515625,156.25
180,87000,Casa Rentera en Venta en el Recreo Primera Etapa,-2.1619999408721924,-79.88600158691406,483.3333333333333
150,170000,Venta de Departamento Ciudad Del Sol D,-2.1760001182556152,-79.88200378417969,1133.3333333333333
72,36000,CASA DE VENTA MUCHO LOTE 1 - 36000 DÓLARES,-2.186000108718872,-79.91500091552734,500.0
120,78000,Se Vende Casa en Sopeña,-2.236757516860962,-79.8986587524414,650.0
150,75000,"Vendo Casa Rentera, Sedalana entre la 10ma y la 11va por la 25",-2.117000102996826,-79.92500305175781,500.0
240,157000,Vendo Casa en Urb. Privada,-2.190279006958008,-79.87973022460938,654.1666666666666
105,30000,Casa de Venta Ubicada en Stela Maris,-2.268,-79.895,285.7142857142857
120,140000,Venta de Casa Rentera,-2.188999891281128,-79.88999938964844,1166.6666666666667
256,295000,Venta de Casa en Samborondón,-2.1709980964660645,-79.92235565185547,1152.34375
200,210000,Vendo Hermosa Casa,-2.264036178588867,-79.89349365234375,1050.0
150,136500,"VENDO CASA EN CIUDADELA SAINT GALLEN,  DIAGONAL LICEO CRISTIANO A UNA CUADRA DEL CITY MALL",-2.1440000534057617,-79.91000366210938,910.0
110,125000,Casa en Jardines Del Salado,-2.195284128189087,-79.92073059082031,1136.3636363636363
120,40000,Se Vende  Monte Sinai - Voluntad de Dios,-1.9570000171661377,-79.91899871826172,333.3333333333333
200,36000,Venta de Casa en La Playa  Santa Elena atres cuadras del comisariato,-2.1710000038146973,-79.9219970703125,180.0
218,185000,Urb. Napoli Hermosa Casa 3 Dormitorios,-1.8943461179733276,-79.55570983886719,848.6238532110092
55,58000,Se vende departamento de opotunidad,-2.191999912261963,-79.88200378417969,1054.5454545454545
25,1,Se Vende Esta Casa,-2.188999891281128,-79.88899993896484,0.04
90,25000,Vendo Casa en Ciudadela El Recreo,-2.231929302215576,-79.94518280029297,277.77777777777777
100,25000,Se Vende Esta Casa 25000,-2.1277577877044678,-79.94895935058594,250.0
252,85000,Casa rentera en el sector de Los Vergeles,-2.250999927520752,-79.87899780273438,337.3015873015873
98,34000,Vendo Casa Al Sur de Guayaquil,-2.2309999465942383,-79.90899658203125,346.9387755102041
72,41000,"Venta de Casa de 1 Planta en Mucho Lote 1, Cerca del CC Riocentro  El Dorado , Norte de Guayaquil",-2.0820000171661377,-79.9209976196289,569.4444444444445
170,61000,Venta de Casa,-2.179276943206787,-79.8359603881836,358.8235294117647
267,190000,"En Venta Casa ubicada en Álamos, Norte de Guayaquil",-2.132999897003174,-79.91200256347656,711.6104868913858
156,105000,Casa en Villa Club,-2.1612261445327317,-79.94696044921875,673.0769230769231
186,125000,Casa esquinera de venta en las primeras etapas de Villa Club,-2.0510001182556152,-79.88999938964844,672.0430107526881
174,130000,Venta de casa moderna de estreno en Urbanización Valle Alto,-2.2039999961853027,-80.05999755859375,747.1264367816092
200,120000,Venta Casa Samanes. Norte de Guayaquil,-2.030844211578369,-79.9114990234375,600.0
243,125000,Se vende Hermosa Casa en San Felipe,-2.1389999389648438,-79.9219970703125,514.40329218107
106,48000,Venta de Departamento,-2.2195258140563965,-79.90779113769531,452.8301886792453
250,110000,Venta Casa Rentera,-2.174999952316284,-79.89099884033203,440.0
120,85000,Casa Esquinera,-2.095177173614502,-79.92396545410156,708.3333333333334
9,45000,Casa en Venta,-2.255000114440918,-79.88899993896484,5000.0
220,50000,Casa con dos departamentos.Duran ciudadela Los Helechos.,-2.302000045776367,-79.86299896240234,227.27272727272728
300,120000,departamento en venta o alquiler,-2.1559998989105225,-79.94499969482422,400.0
368,300000,Casa en El Centro de Guayaquil,-2.1924946308135986,-79.89461517333984,815.2173913043479
240,165000,"Vendo casa en Barrio del Seguro, cerca de centenario Sur",-2.2179999351501465,-79.89600372314453,687.5
150,75000,SE VENDE HERMOSA CDLA. PRADERA2 SUR DE GUAYAQUIL 75.000 FIJOS,-2.239000082015991,-79.88899993896484,500.0
288,235000,"Casa Km2,5 Via a Samborondon",-2.1604995727539062,-79.8922138953634,815.9722222222222
900,98000,Chongon Remato Casa Solar,-2.236999988555908,-80.08499908447266,108.88888888888889
160,89500,Vendo Vivienda a Estrenar en Guayacanes,-2.147339105606079,-79.93949890136719,559.375
72,75,Casa en Veta,-2.1710000038146973,-79.9219970703125,1.0416666666666667
98,75000,Venta de Casa en Villa Bonita,-2.1784262657165527,-80.09223937988281,765.3061224489796
105,140000,Se Vende Sauces 7 Excelente Ubicación,-2.0820000171661377,-79.9209976196289,1333.3333333333333
9,45000,CASA EN VENTA FLORESTA 1,-2.2300000190734863,-79.90299987792969,5000.0
76,43000,Casa en venta,-2.0920000076293945,-79.9540023803711,565.7894736842105
300,125000,Vendo Negocio Depart. 8 Habitaciones,-2.1909871101379395,-80.00463104248047,416.6666666666667
10,10000,Casas de Oportunidad,-2.14,-79.918,1000.0
200,115000,"VENDO CASA DE DOS PLANTAS, BUEN PRECIO",-2.260999917984009,-79.89800262451172,575.0
110,41000,Barrio Centenario Calle Jose V. Trujillo,-2.168163776397705,-79.93319702148438,372.72727272727275
120,5500,Casa en Sergio Toral 1,-2.103,-79.992,45.833333333333336
270,95000,SE VENDE UNA BONITA CASA RENTERA,-2.200000047683716,-79.95500183105469,351.85185185185185
76,30000,Vendo Casa,-2.156,-79.922,394.7368421052632
76,101000,"Departamentos de venta en Costa Brisa, con Financiamiento",-2.2070000171661377,-80.06199645996094,1328.9473684210527
78,33000,Vendo Casa,-2.1549999713897705,-79.86599731445312,423.0769230769231
446,210000,Vendo Casa Cdla. El Paraíso,-2.4296035766601562,-79.99054718017578,470.8520179372197
103,80000,Casa Rentera,-2.208,-79.886,776.6990291262136
46,38000,Vendo Villa Ecocity,-2.085130214691162,-79.9671859741211,826.0869565217391
285,700,VENDO VILLA  URDESA NORTE,-2.1559998989105225,-79.90599822998047,2.456140350877193
98,78000,Vendo Casa de 2 Plantas,-2.2275454998016357,-79.9043960571289,795.9183673469388
135,100000,Venta de Casa en Samanes 1,-2.1730000972747803,-79.89700317382812,740.7407407407408
8,35000,Se Vende Departamento Sur de La Ciudad,-2.234,-79.896,4375.0
350,125000,"Casa Rentera en Venta, Jardines del Salado, 8 Hab, 5 Baños,",-2.1710000038146973,-79.9219970703125,357.14285714285717
167,95000,Vendo Lindo Departamento en Urdesa,-2.1519999504089355,-79.90399932861328,568.8622754491018
124,179900,VENTA de Departamento en Bosques de los Ceibos  3 Habitaciones,-2.1530001163482666,-79.9530029296875,1450.8064516129032
184,120000,VILLA CLUB POR ESTRENAR HERMOSAS CASAS,-2.163964033126831,-79.89412689208984,652.1739130434783
125,143000,DEPARTAMENTO PUERTO AZUL,-2.194000005722046,-79.96399688720703,1144.0
113,90000,Venta de casa esquinera,-2.1649999618530273,-79.9020004272461,796.4601769911504
280,55000,Vendo Casa rentera Chongon con 3 departamentos mas local,-2.0683746337890625,-79.91097259521484,196.42857142857142
225,200000,"CASA EN LA RIA, SAMBORONDON DE OPORTUNIDAD",-2.190000057220459,-79.88099670410156,888.8888888888889
108,88500,"Venta de Casa en Urb. Metropolis II, Autopista Narcisa de Jesus, junto al Mi Comisariato, Norte de Guayaquil",-2.065999984741211,-79.91300201416016,819.4444444444445
180,98000,Vendo Villa Samanes 6,-2.177999973297119,-79.91000366210938,544.4444444444445
100,55000,"VENTA DE CASA F.JACOME, CERCA DE DISPENSARIO MSP F.JACOME, COLEGIO VHM, UPC, FLORIDAD NORTE",-2.127000093460083,-79.94400024414062,550.0
75,55000,Vendo Casa Cdla Huancavilca Sur,-2.237661123275757,-79.89291381835938,733.3333333333334
114,62000,VENDO CASA DE 2 PLANTAS GUAYAQUIL,-2.194000005722046,-79.92900085449219,543.859649122807
253,142000,CASA RENTERA EN VENTA EN SAUCES 8,-2.128999948501587,-79.90299987792969,561.2648221343874
72,38000,Casa en Mucho Lote 1 5ta Etapa,-2.18935489654541,-79.88920593261719,527.7777777777778
135,117000,Vendo Villa Mirador Del Norte,-2.13700008392334,-79.91799926757812,866.6666666666666
198,90000,Casa en Venta,-2.197006350891982,-79.90645599365233,454.54545454545456
30,75000,Vendo Casa Mucho Lote 1 5taetapa,-2.1593005657196045,-79.91946411132812,2500.0
84,63000,Venta de Casa en Urbanización Ecocity,-2.188999891281128,-79.88899993896484,750.0
82,110000,Venta Departamento Via a La Costa,-2.188,-79.967,1341.4634146341464
8,13000,Vendo Casa en Sergio Toral 2.. 8 X16,-2.101,-79.991,1625.0
120,35000,Casa en Venta Esq a Buen Precio,-2.18935489654541,-79.88920593261719,291.6666666666667
80,38000,Departamento Pradera Bloque Multifamilia,-2.183719596316691,-79.92353165457236,475.0
140,115000,ENTRERIOS VENDO DEPARTAMENTO,-2.1500000953674316,-79.86900329589844,821.4285714285714
270,165000,Vendo villa duplex en Colinas de los Ceibos,-2.1630001068115234,-79.94499969482422,611.1111111111111
815,25,Vendo mi casa dos cuarto bao cocina un garaje,-2.1710000038146973,-79.9219970703125,0.03067484662576687
200,90000,Casa de oportunidad,-2.194999933242798,-79.9209976196289,450.0
237,77000,Se Vende 3 Casas en 1 Informace,-2.061131000518799,-79.916259765625,324.8945147679325
135,45000,"Fabulosa Casa en Duran centro, Planta y media. FERROVIARIA   45,000",-2.2669999599456787,-79.9010009765625,333.3333333333333
20,56000,"Venta de Casa en el Sur de Guayaquil, entrando por el Trinipuerto",-2.1710000038146973,-79.9219970703125,2800.0
101,70000,Casa a la venta  en el sector de Duran el Recreo,-2.194000005722046,-79.88400268554688,693.0693069306931
101,85000,venta de Vivienda Santa Isabela ubicada en 12 de la Av. León Febres Cordero,-2.052000045776367,-79.89700317382812,841.5841584158416
96,100000,VENTA DE CASA EN BARRIO DEL CENTENARIO,-2.2219998836517334,-79.89600372314453,1041.6666666666667
250,28000,"Venta de Casa en Ballenita, Santa Elena, Ruta del Spondylus",-2.194000005722046,-79.88400268554688,112.0
120,85000,Samanes Vendo Casa,-2.1710000038146973,-79.89800262451172,708.3333333333334
160,125000,Se Vende Casa en Sauces 2 de 2 Plantas,-2.188999891281128,-79.88999938964844,781.25
80,40000,Se Vende Casa,-2.2089972496032715,-79.93001556396484,500.0
120,280000,"Venta de Departamento en Edificio Quo, Av. Juaquin Orrantia Gonzalez, cerca del C.C Mall del Sol, Norte de Guayaquil",-2.1559998989105225,-79.88999938964844,2333.3333333333335
225,200000,"Venta de Casa en Urb. La Ria, Samborondon",-2.178999900817871,-79.90799713134766,888.8888888888889
127,140000,SE VENDE CASA EN COOP. GALLEGOS LARA,-2.1989998817443848,-79.90799713134766,1102.3622047244094
400,190000,"Venta de Casa Rentera en La Alborada Sexta Etapa, entrada frente al City Mall, Norte de Guayaquil",-2.132999897003174,-79.90499877929688,475.0
280,243000,"Venta de Casa en Urb. Terra Nostra, cerca del C.C. Costalmar, Via a la Costa",-2.187999963760376,-80.0,867.8571428571429
250,98000,"Venta de Casa en Cdla. Guayacanes, cerca del Riocentro El Norte, Norte de Guayaquil",-2.1659998893737793,-79.91200256347656,392.0
100,59000,Se Vende Casa Sauces 5 Calle Principal,-2.121262550354004,-79.89794158935547,590.0
156,55000,Vendo Casa Esquinera en El Sur.,-2.2432351112365723,-79.89026641845703,352.56410256410254
320,300000,Venta de Casa en Santa Maria Casa Grande,-2.178999900817871,-79.90799713134766,937.5
250,165000,Casa Rentera Esquinera X Terminar,-2.18935489654541,-79.88920593261719,660.0
120,29000,"Venta de Casa, Cdla. La Alegría, Vía a Daule",-2.119999885559082,-79.9260025024414,241.66666666666666
50,280000000,Vendo Casa Rentera,-2.199221611022949,-79.93595123291016,5600000.0
120,29000,"Venta de Propiedad, en Ciudadela La Alegría a contado.",-2.122999906539917,-79.93099975585938,241.66666666666666
350,120000,Las Joyas Murano 4 Dormitorio Vendo Casa,-2.148,-79.89,342.85714285714283
75,65000,Departamento bien ubicado en la AlboradaGuayaquil,-2.121999979019165,-79.9020004272461,866.6666666666666
1100,140000,INMACONSA VIA A DAULE KM 12.5 VENDO CASA 2 PLANTAS,-2.178999900817871,-79.88600158691406,127.27272727272727
482,269000,Venta de Villa Esquinera Con Suite y Departamento Renteros,-2.191999912261963,-80.0790023803711,558.0912863070539
170,87000,Sauces 2 CASA en venta,-2.246788501739502,-79.88141632080078,511.7647058823529
